customer_id,age,price,quantity,gender,payment_method,category,shopping_mall,invoice_date
C101067,30.0,1200.32,4.0,Male,Credit Card,Clothing,Emaar Square Mall,5/12/2022
C101068,52.0,179.2,5.0,Male,Cash,Toys,Viaport Outlet,3/3/2023
C101069,18.0,1200.32,4.0,Female,Cash,Clothing,Emaar Square Mall,23/10/2021
C101071,19.0,1500.4,5.0,Male,Cash,Clothing,Cevahir AVM,27/05/2022
C101072,65.0,600.17,1.0,Female,Cash,Shoes,Metrocity,8/2/2021
C101074,53.0,600.16,2.0,Female,Cash,Clothing,Metrocity,25/09/2021
C101078,57.0,5.23,1.0,Female,Cash,Food & Beverage,Istinye Park,6/8/2022
C101079,20.0,203.3,5.0,Female,Cash,Cosmetics,Mall of Istanbul,5/11/2021
C101080,34.0,1500.4,5.0,Male,Cash,Clothing,Metrocity,10/7/2022
C101082,25.0,10.46,2.0,Male,Cash,Food & Beverage,Mall of Istanbul,13/08/2021
C101084,60.0,121.98,3.0,Male,Credit Card,Cosmetics,Kanyon,15/06/2021
C101089,26.0,20.92,4.0,Female,Credit Card,Food & Beverage,Kanyon,16/10/2022
C101095,45.0,162.64,4.0,Female,Cash,Cosmetics,Viaport Outlet,6/8/2021
C101097,18.0,203.3,5.0,Female,Credit Card,Cosmetics,Viaport Outlet,7/7/2022
C101099,23.0,15.69,3.0,Female,Cash,Food & Beverage,Istinye Park,15/04/2022
C101100,25.0,900.24,3.0,Female,Cash,Clothing,Metropol AVM,26/03/2021
C101108,66.0,600.17,1.0,Female,Debit Card,Shoes,Mall of Istanbul,6/9/2021
C101115,21.0,121.98,3.0,Male,Cash,Cosmetics,Mall of Istanbul,27/12/2021
C101116,47.0,600.16,2.0,Male,Debit Card,Clothing,Mall of Istanbul,15/11/2022
C101117,52.0,35.19,3.0,Female,Debit Card,Souvenir,Metropol AVM,23/11/2021
C101119,43.0,143.36,4.0,Male,Cash,Toys,Kanyon,4/4/2021
C101120,68.0,600.16,2.0,Male,Credit Card,Clothing,Mall of Istanbul,20/06/2021
C101125,38.0,1200.32,4.0,Male,Cash,Clothing,Metropol AVM,30/09/2022
C101131,54.0,107.52,3.0,Female,Cash,Toys,Metropol AVM,21/10/2022
C101132,36.0,23.46,2.0,Male,Cash,Souvenir,Zorlu Center,30/11/2022
C101133,46.0,30.3,2.0,Female,Cash,Books,Metrocity,14/02/2023
C101134,51.0,3150.0,3.0,Male,Debit Card,Technology,Forum Istanbul,17/02/2023
C101135,44.0,3150.0,3.0,Male,Debit Card,Technology,Kanyon,15/02/2023
C101136,30.0,26.15,5.0,Male,Debit Card,Food & Beverage,Kanyon,31/01/2022
C101137,22.0,71.68,2.0,Female,Cash,Toys,Forum Istanbul,13/07/2022
C101138,24.0,121.98,3.0,Female,Cash,Cosmetics,Mall of Istanbul,28/12/2022
C101143,46.0,1500.4,5.0,Male,Cash,Clothing,Istinye Park,4/1/2023
C101154,39.0,46.92,4.0,Female,Debit Card,Souvenir,Mall of Istanbul,30/01/2023
C101173,52.0,81.32,2.0,Female,Credit Card,Cosmetics,Emaar Square Mall,16/09/2022
C101188,20.0,600.17,1.0,Female,Cash,Shoes,Kanyon,6/5/2022
C101196,41.0,162.64,4.0,Female,Debit Card,Cosmetics,Kanyon,5/4/2022
C101204,47.0,300.08,1.0,Female,Credit Card,Clothing,Metrocity,26/10/2022
C101205,60.0,1200.32,4.0,Female,Cash,Clothing,Istinye Park,4/11/2022
C101206,47.0,23.46,2.0,Male,Cash,Souvenir,Emaar Square Mall,14/09/2021
C101208,44.0,40.66,1.0,Female,Credit Card,Cosmetics,Mall of Istanbul,1/12/2022
C101209,46.0,3150.0,3.0,Female,Debit Card,Technology,Metrocity,9/12/2021
C101210,44.0,2100.0,2.0,Female,Credit Card,Technology,Istinye Park,8/7/2021
C101212,35.0,81.32,2.0,Male,Credit Card,Cosmetics,Mall of Istanbul,8/1/2021
C101216,68.0,5250.0,5.0,Male,Cash,Technology,Metropol AVM,10/5/2022
C101217,41.0,10.46,2.0,Female,Credit Card,Food & Beverage,Viaport Outlet,6/3/2022
C101220,24.0,1500.4,5.0,Female,Debit Card,Clothing,Istinye Park,7/3/2021
C101221,39.0,121.98,3.0,Male,Cash,Cosmetics,Metropol AVM,26/02/2023
C101222,62.0,1200.32,4.0,Female,Credit Card,Clothing,Mall of Istanbul,27/03/2021
C101225,38.0,1200.34,2.0,Female,Credit Card,Shoes,Mall of Istanbul,25/10/2022
C101227,30.0,900.24,3.0,Female,Cash,Clothing,Istinye Park,3/12/2022
C101229,61.0,300.08,1.0,Female,Debit Card,Clothing,Forum Istanbul,21/01/2023
C101235,46.0,1200.32,4.0,Female,Cash,Clothing,Metropol AVM,13/11/2021
C101236,66.0,300.08,1.0,Male,Cash,Clothing,Cevahir AVM,23/03/2022
C101238,22.0,15.15,1.0,Female,Credit Card,Books,Zorlu Center,22/11/2022
C101248,19.0,15.69,3.0,Female,Credit Card,Food & Beverage,Kanyon,29/06/2021
C101249,60.0,23.46,2.0,Female,Cash,Souvenir,Istinye Park,11/12/2022
C101250,40.0,26.15,5.0,Female,Debit Card,Food & Beverage,Mall of Istanbul,24/11/2022
C101251,49.0,40.66,1.0,Male,Credit Card,Cosmetics,Metrocity,14/07/2021
C101253,53.0,1500.4,5.0,Female,Debit Card,Clothing,Emaar Square Mall,26/01/2023
C101259,60.0,23.46,2.0,Female,Credit Card,Souvenir,Metrocity,4/3/2021
C101261,31.0,203.3,5.0,Female,Debit Card,Cosmetics,Zorlu Center,10/9/2022
C101271,37.0,20.92,4.0,Female,Credit Card,Food & Beverage,Kanyon,24/12/2021
C101278,59.0,900.24,3.0,Female,Cash,Clothing,Metrocity,19/01/2023
C101285,37.0,81.32,2.0,Female,Credit Card,Cosmetics,Cevahir AVM,7/11/2021
C101287,64.0,300.08,1.0,Male,Credit Card,Clothing,Mall of Istanbul,11/1/2022
C101288,50.0,107.52,3.0,Female,Cash,Toys,Metropol AVM,9/6/2022
C101290,47.0,15.69,3.0,Male,Cash,Food & Beverage,Cevahir AVM,15/04/2022
C101294,28.0,1800.51,3.0,Female,Cash,Shoes,Istinye Park,19/11/2021
C101295,31.0,10.46,2.0,Male,Credit Card,Food & Beverage,Istinye Park,10/2/2021
C101301,65.0,600.17,1.0,Female,Cash,Shoes,Viaport Outlet,28/04/2021
C101303,31.0,1800.51,3.0,Female,Cash,Shoes,Istinye Park,3/3/2021
C101307,25.0,179.2,5.0,Female,Cash,Toys,Cevahir AVM,19/02/2023
C101308,37.0,1200.32,4.0,Female,Credit Card,Clothing,Metropol AVM,7/9/2022
C101314,31.0,203.3,5.0,Female,Credit Card,Cosmetics,Emaar Square Mall,9/10/2021
C101316,24.0,1200.32,4.0,Male,Cash,Clothing,Metrocity,17/09/2021
C101318,36.0,179.2,5.0,Male,Credit Card,Toys,Cevahir AVM,31/01/2023
C101320,27.0,3000.85,5.0,Female,Cash,Shoes,Viaport Outlet,30/01/2023
C101327,52.0,2400.68,4.0,Male,Debit Card,Shoes,Viaport Outlet,3/6/2022
C101329,36.0,81.32,2.0,Female,Debit Card,Cosmetics,Mall of Istanbul,28/07/2021
C101337,49.0,1200.32,4.0,Female,Credit Card,Clothing,Mall of Istanbul,6/12/2022
C101343,49.0,35.84,1.0,Female,Cash,Toys,Kanyon,14/03/2021
C101344,31.0,5250.0,5.0,Female,Cash,Technology,Viaport Outlet,28/02/2022
C101347,37.0,30.3,2.0,Male,Credit Card,Books,Kanyon,7/6/2021
C101351,56.0,23.46,2.0,Female,Cash,Souvenir,Mall of Istanbul,13/10/2022
C101356,32.0,300.08,1.0,Female,Credit Card,Clothing,Istinye Park,2/3/2023
C101359,42.0,1200.32,4.0,Female,Credit Card,Clothing,Metropol AVM,2/11/2022
C101362,30.0,143.36,4.0,Female,Cash,Toys,Zorlu Center,8/12/2021
C101363,64.0,300.08,1.0,Male,Credit Card,Clothing,Mall of Istanbul,24/07/2022
C101364,61.0,1200.32,4.0,Female,Debit Card,Clothing,Mall of Istanbul,5/10/2022
C101365,35.0,26.15,5.0,Female,Credit Card,Food & Beverage,Emaar Square Mall,20/06/2021
C101367,18.0,81.32,2.0,Female,Cash,Cosmetics,Metrocity,1/7/2022
C101368,68.0,300.08,1.0,Female,Cash,Clothing,Kanyon,11/5/2022
C101370,21.0,10.46,2.0,Male,Credit Card,Food & Beverage,Kanyon,8/3/2022
C101375,48.0,26.15,5.0,Male,Cash,Food & Beverage,Metrocity,7/5/2022
C101377,27.0,26.15,5.0,Male,Cash,Food & Beverage,Forum Istanbul,2/2/2023
C101382,53.0,10.46,2.0,Female,Cash,Food & Beverage,Cevahir AVM,7/8/2021
C101384,19.0,600.16,2.0,Male,Cash,Clothing,Metrocity,3/11/2021
C101386,18.0,58.65,5.0,Female,Credit Card,Souvenir,Istinye Park,18/05/2022
C101391,49.0,203.3,5.0,Female,Cash,Cosmetics,Mall of Istanbul,11/7/2021
C101393,60.0,900.24,3.0,Male,Credit Card,Clothing,Metrocity,5/12/2022
C101397,25.0,900.24,3.0,Female,Credit Card,Clothing,Forum Istanbul,25/09/2021
C101401,30.0,1050.0,1.0,Male,Debit Card,Technology,Emaar Square Mall,6/10/2022
C101404,54.0,2100.0,2.0,Female,Cash,Technology,Kanyon,11/3/2021
C101405,20.0,300.08,1.0,Female,Credit Card,Clothing,Kanyon,23/02/2021
C101406,41.0,2400.68,4.0,Female,Credit Card,Shoes,Viaport Outlet,19/03/2021
C101407,48.0,2400.68,4.0,Male,Cash,Shoes,Viaport Outlet,16/04/2022
C101410,32.0,600.16,2.0,Female,Credit Card,Clothing,Istinye Park,26/10/2021
C101411,24.0,203.3,5.0,Female,Cash,Cosmetics,Mall of Istanbul,10/9/2021
C101412,30.0,900.24,3.0,Female,Debit Card,Clothing,Emaar Square Mall,5/9/2022
C101413,40.0,900.24,3.0,Male,Debit Card,Clothing,Mall of Istanbul,16/01/2023
C101414,59.0,162.64,4.0,Male,Cash,Cosmetics,Kanyon,8/1/2023
C101419,45.0,1500.4,5.0,Female,Cash,Clothing,Kanyon,18/12/2021
C101420,31.0,900.24,3.0,Male,Cash,Clothing,Kanyon,4/12/2021
C101422,18.0,107.52,3.0,Male,Cash,Toys,Emaar Square Mall,5/10/2022
C101423,35.0,900.24,3.0,Female,Cash,Clothing,Kanyon,6/1/2022
C101425,30.0,1200.34,2.0,Female,Cash,Shoes,Mall of Istanbul,12/10/2021
C101427,32.0,5250.0,5.0,Male,Credit Card,Technology,Mall of Istanbul,21/02/2023
C101428,22.0,3000.85,5.0,Female,Cash,Shoes,Viaport Outlet,12/1/2021
C101429,46.0,900.24,3.0,Female,Credit Card,Clothing,Mall of Istanbul,7/6/2022
C101432,30.0,3000.85,5.0,Male,Cash,Shoes,Kanyon,14/01/2023
C101433,40.0,10.46,2.0,Female,Credit Card,Food & Beverage,Cevahir AVM,13/03/2021
C101438,54.0,107.52,3.0,Female,Cash,Toys,Metrocity,15/06/2021
C101451,54.0,600.16,2.0,Male,Debit Card,Clothing,Metropol AVM,19/11/2022
C101452,31.0,900.24,3.0,Female,Credit Card,Clothing,Forum Istanbul,24/10/2021
C101466,46.0,600.16,2.0,Female,Debit Card,Clothing,Kanyon,22/01/2021
C101471,44.0,107.52,3.0,Female,Credit Card,Toys,Emaar Square Mall,24/04/2021
C101472,57.0,40.66,1.0,Female,Credit Card,Cosmetics,Mall of Istanbul,4/7/2021
C101475,53.0,5.23,1.0,Female,Credit Card,Food & Beverage,Forum Istanbul,7/3/2022
C101478,19.0,1200.32,4.0,Male,Credit Card,Clothing,Metrocity,11/3/2021
C101482,23.0,45.45,3.0,Male,Debit Card,Books,Metropol AVM,16/01/2021
C101484,42.0,900.24,3.0,Male,Cash,Clothing,Cevahir AVM,22/01/2023
C101489,60.0,300.08,1.0,Male,Credit Card,Clothing,Metropol AVM,21/01/2023
C101494,69.0,23.46,2.0,Female,Cash,Souvenir,Cevahir AVM,22/05/2021
C101503,24.0,1200.32,4.0,Female,Cash,Clothing,Emaar Square Mall,24/05/2022
C101508,60.0,1200.32,4.0,Female,Cash,Clothing,Mall of Istanbul,28/07/2022
C101509,23.0,107.52,3.0,Female,Debit Card,Toys,Kanyon,1/11/2021
C101518,52.0,1500.4,5.0,Female,Credit Card,Clothing,Istinye Park,26/08/2022
C101521,69.0,81.32,2.0,Female,Credit Card,Cosmetics,Cevahir AVM,24/06/2021
C101522,55.0,10.46,2.0,Female,Credit Card,Food & Beverage,Viaport Outlet,7/12/2021
C101523,60.0,162.64,4.0,Male,Credit Card,Cosmetics,Metrocity,17/09/2021
C101525,53.0,23.46,2.0,Female,Cash,Souvenir,Forum Istanbul,29/09/2021
C101526,33.0,71.68,2.0,Female,Cash,Toys,Metrocity,29/05/2021
C101527,67.0,35.84,1.0,Male,Credit Card,Toys,Metrocity,16/03/2021
C101529,49.0,121.98,3.0,Male,Debit Card,Cosmetics,Mall of Istanbul,24/01/2023
C101531,62.0,45.45,3.0,Female,Cash,Books,Forum Istanbul,30/10/2021
C101537,46.0,1200.32,4.0,Female,Cash,Clothing,Metrocity,23/11/2021
C101541,53.0,1500.4,5.0,Male,Cash,Clothing,Kanyon,20/10/2021
C101543,69.0,600.16,2.0,Female,Credit Card,Clothing,Emaar Square Mall,30/04/2021
C101545,58.0,143.36,4.0,Female,Credit Card,Toys,Kanyon,26/03/2022
C101546,42.0,5.23,1.0,Female,Cash,Food & Beverage,Kanyon,3/7/2022
C101550,35.0,1200.34,2.0,Male,Cash,Shoes,Istinye Park,11/1/2022
C101556,47.0,900.24,3.0,Female,Credit Card,Clothing,Forum Istanbul,2/6/2022
C101558,35.0,1200.32,4.0,Male,Cash,Clothing,Mall of Istanbul,19/03/2022
C101559,63.0,11.73,1.0,Male,Credit Card,Souvenir,Kanyon,24/07/2021
C101560,20.0,20.92,4.0,Female,Credit Card,Food & Beverage,Mall of Istanbul,24/06/2022
C101561,49.0,162.64,4.0,Male,Debit Card,Cosmetics,Metropol AVM,17/01/2021
C101564,40.0,20.92,4.0,Female,Cash,Food & Beverage,Cevahir AVM,9/5/2022
C101566,62.0,300.08,1.0,Female,Cash,Clothing,Metropol AVM,17/10/2022
C101568,23.0,5.23,1.0,Female,Credit Card,Food & Beverage,Mall of Istanbul,14/03/2021
C101575,68.0,5.23,1.0,Female,Cash,Food & Beverage,Kanyon,25/06/2021
C101576,41.0,600.16,2.0,Male,Cash,Clothing,Kanyon,2/4/2022
C101579,59.0,121.98,3.0,Male,Debit Card,Cosmetics,Mall of Istanbul,3/2/2022
C101580,48.0,81.32,2.0,Male,Debit Card,Cosmetics,Kanyon,13/03/2021
C101584,36.0,1200.32,4.0,Female,Cash,Clothing,Kanyon,19/01/2023
C101594,67.0,10.46,2.0,Male,Cash,Food & Beverage,Mall of Istanbul,17/09/2021
C101595,22.0,900.24,3.0,Female,Credit Card,Clothing,Mall of Istanbul,25/04/2022
C101600,39.0,5.23,1.0,Female,Debit Card,Food & Beverage,Viaport Outlet,14/07/2021
C101605,39.0,46.92,4.0,Male,Cash,Souvenir,Metrocity,16/01/2021
C101610,65.0,1200.32,4.0,Female,Credit Card,Clothing,Mall of Istanbul,23/02/2021
C101612,37.0,75.75,5.0,Female,Cash,Books,Kanyon,8/3/2021
C101618,49.0,2400.68,4.0,Female,Debit Card,Shoes,Metrocity,11/4/2022
C101624,57.0,1500.4,5.0,Male,Cash,Clothing,Metropol AVM,9/4/2022
C101629,20.0,300.08,1.0,Female,Debit Card,Clothing,Forum Istanbul,28/01/2021
C101633,25.0,600.16,2.0,Male,Credit Card,Clothing,Viaport Outlet,3/8/2021
C101640,46.0,40.66,1.0,Female,Cash,Cosmetics,Cevahir AVM,25/09/2022
C101643,37.0,203.3,5.0,Female,Cash,Cosmetics,Metropol AVM,26/01/2023
C101646,68.0,600.16,2.0,Male,Debit Card,Clothing,Forum Istanbul,14/11/2022
C101647,47.0,46.92,4.0,Female,Cash,Souvenir,Mall of Istanbul,23/02/2023
C101651,50.0,162.64,4.0,Female,Debit Card,Cosmetics,Kanyon,16/12/2022
C101652,41.0,143.36,4.0,Female,Credit Card,Toys,Metrocity,10/5/2021
C101654,28.0,35.84,1.0,Female,Cash,Toys,Mall of Istanbul,5/3/2022
C101655,50.0,1050.0,1.0,Female,Debit Card,Technology,Istinye Park,14/07/2021
C101656,21.0,1500.4,5.0,Male,Cash,Clothing,Metrocity,12/6/2022
C101657,64.0,71.68,2.0,Female,Debit Card,Toys,Mall of Istanbul,10/5/2022
C101662,46.0,3150.0,3.0,Female,Cash,Technology,Mall of Istanbul,1/6/2022
C101663,41.0,35.84,1.0,Female,Debit Card,Toys,Forum Istanbul,7/5/2022
C101666,50.0,26.15,5.0,Female,Debit Card,Food & Beverage,Metrocity,22/04/2021
C101667,23.0,5250.0,5.0,Female,Cash,Technology,Emaar Square Mall,9/12/2022
C101669,61.0,203.3,5.0,Male,Cash,Cosmetics,Metrocity,17/04/2021
C101672,27.0,40.66,1.0,Female,Cash,Cosmetics,Mall of Istanbul,29/03/2021
C101673,40.0,179.2,5.0,Female,Credit Card,Toys,Metrocity,10/8/2021
C101689,57.0,900.24,3.0,Male,Debit Card,Clothing,Metrocity,18/11/2022
C101690,68.0,26.15,5.0,Female,Cash,Food & Beverage,Mall of Istanbul,30/05/2021
C101691,44.0,121.98,3.0,Female,Debit Card,Cosmetics,Metrocity,3/3/2022
C101693,23.0,1800.51,3.0,Male,Debit Card,Shoes,Metrocity,24/03/2021
C101694,51.0,300.08,1.0,Female,Credit Card,Clothing,Emaar Square Mall,2/9/2021
C101695,18.0,1500.4,5.0,Female,Credit Card,Clothing,Mall of Istanbul,4/7/2021
C101697,54.0,600.16,2.0,Male,Credit Card,Clothing,Istinye Park,5/2/2023
C101709,68.0,75.75,5.0,Male,Credit Card,Books,Kanyon,20/02/2022
C101710,33.0,121.98,3.0,Female,Credit Card,Cosmetics,Kanyon,26/02/2023
C101711,31.0,58.65,5.0,Male,Cash,Souvenir,Cevahir AVM,25/01/2021
C101716,26.0,81.32,2.0,Female,Cash,Cosmetics,Metrocity,26/08/2022
C101723,24.0,121.98,3.0,Male,Cash,Cosmetics,Cevahir AVM,19/01/2021
C101725,61.0,40.66,1.0,Male,Cash,Cosmetics,Viaport Outlet,9/7/2021
C101726,59.0,60.6,4.0,Male,Debit Card,Books,Kanyon,19/12/2022
C101733,44.0,121.98,3.0,Male,Cash,Cosmetics,Metropol AVM,25/02/2022
C101737,26.0,300.08,1.0,Male,Debit Card,Clothing,Kanyon,22/12/2021
C101742,20.0,20.92,4.0,Male,Debit Card,Food & Beverage,Zorlu Center,7/4/2021
C101743,35.0,20.92,4.0,Female,Credit Card,Food & Beverage,Kanyon,2/7/2021
C101744,62.0,10.46,2.0,Male,Debit Card,Food & Beverage,Mall of Istanbul,17/07/2022
C101746,66.0,1500.4,5.0,Female,Debit Card,Clothing,Istinye Park,1/8/2021
C101747,47.0,15.69,3.0,Female,Cash,Food & Beverage,Kanyon,25/02/2021
C101751,32.0,81.32,2.0,Male,Cash,Cosmetics,Metrocity,30/07/2022
C101755,56.0,600.16,2.0,Female,Cash,Clothing,Metropol AVM,27/06/2021
C101756,24.0,1200.32,4.0,Male,Cash,Clothing,Mall of Istanbul,26/09/2021
C101757,58.0,15.69,3.0,Female,Cash,Food & Beverage,Mall of Istanbul,17/04/2022
C101758,21.0,1500.4,5.0,Male,Debit Card,Clothing,Metropol AVM,28/08/2021
C101764,66.0,5.23,1.0,Male,Credit Card,Food & Beverage,Viaport Outlet,23/04/2022
C101767,40.0,107.52,3.0,Male,Cash,Toys,Kanyon,31/01/2021
C101768,63.0,71.68,2.0,Female,Credit Card,Toys,Kanyon,1/3/2021
C101770,64.0,5.23,1.0,Female,Cash,Food & Beverage,Zorlu Center,23/06/2021
C101771,48.0,203.3,5.0,Female,Cash,Cosmetics,Istinye Park,22/03/2022
C101773,54.0,26.15,5.0,Male,Credit Card,Food & Beverage,Forum Istanbul,14/09/2022
C101775,49.0,1500.4,5.0,Female,Credit Card,Clothing,Cevahir AVM,6/1/2021
C101776,56.0,15.69,3.0,Female,Credit Card,Food & Beverage,Metrocity,31/10/2021
C101779,27.0,26.15,5.0,Male,Credit Card,Food & Beverage,Istinye Park,10/5/2021
C101781,26.0,600.16,2.0,Female,Credit Card,Clothing,Kanyon,19/02/2021
C101786,59.0,143.36,4.0,Female,Credit Card,Toys,Metrocity,24/09/2022
C101788,66.0,5250.0,5.0,Female,Credit Card,Technology,Istinye Park,15/01/2022
C101790,65.0,203.3,5.0,Female,Credit Card,Cosmetics,Emaar Square Mall,14/01/2021
C101791,37.0,3000.85,5.0,Male,Credit Card,Shoes,Kanyon,5/8/2022
C101793,52.0,10.46,2.0,Female,Credit Card,Food & Beverage,Mall of Istanbul,29/05/2022
C101803,33.0,5.23,1.0,Male,Cash,Food & Beverage,Emaar Square Mall,17/02/2021
C101806,31.0,1200.32,4.0,Female,Cash,Clothing,Cevahir AVM,12/2/2021
C101810,45.0,11.73,1.0,Female,Cash,Souvenir,Forum Istanbul,12/3/2022
C101817,45.0,1200.32,4.0,Male,Cash,Clothing,Zorlu Center,19/08/2022
C101818,56.0,900.24,3.0,Female,Cash,Clothing,Metrocity,3/11/2022
C101820,28.0,1500.4,5.0,Male,Debit Card,Clothing,Kanyon,10/2/2023
C101822,54.0,600.16,2.0,Female,Cash,Clothing,Metrocity,25/03/2021
C101824,22.0,300.08,1.0,Female,Credit Card,Clothing,Kanyon,2/10/2021
C101833,69.0,15.15,1.0,Male,Credit Card,Books,Istinye Park,19/01/2021
C101835,29.0,121.98,3.0,Male,Cash,Cosmetics,Viaport Outlet,20/08/2022
C101839,49.0,40.66,1.0,Male,Cash,Cosmetics,Zorlu Center,21/07/2021
C101843,18.0,20.92,4.0,Female,Cash,Food & Beverage,Emaar Square Mall,30/04/2021
C101845,28.0,10.46,2.0,Female,Cash,Food & Beverage,Kanyon,2/1/2022
C101852,55.0,143.36,4.0,Female,Debit Card,Toys,Mall of Istanbul,26/10/2021
C101853,38.0,203.3,5.0,Male,Cash,Cosmetics,Metrocity,17/12/2022
C101855,52.0,300.08,1.0,Male,Credit Card,Clothing,Metropol AVM,15/02/2023
C101856,38.0,1800.51,3.0,Female,Cash,Shoes,Istinye Park,25/01/2021
C101863,68.0,1200.34,2.0,Female,Debit Card,Shoes,Kanyon,8/3/2023
C101866,66.0,300.08,1.0,Male,Credit Card,Clothing,Mall of Istanbul,1/5/2021
C101871,22.0,900.24,3.0,Male,Credit Card,Clothing,Metrocity,16/12/2022
C101875,57.0,5.23,1.0,Female,Debit Card,Food & Beverage,Mall of Istanbul,7/9/2021
C101878,39.0,162.64,4.0,Male,Cash,Cosmetics,Cevahir AVM,15/03/2021
C101882,67.0,10.46,2.0,Female,Debit Card,Food & Beverage,Metropol AVM,8/8/2022
C101883,37.0,179.2,5.0,Female,Cash,Toys,Metropol AVM,7/2/2022
C101885,41.0,26.15,5.0,Female,Debit Card,Food & Beverage,Metropol AVM,4/11/2022
C101886,45.0,58.65,5.0,Female,Debit Card,Souvenir,Mall of Istanbul,15/07/2022
C101893,56.0,121.98,3.0,Male,Cash,Cosmetics,Cevahir AVM,9/1/2022
C101897,60.0,1200.32,4.0,Female,Cash,Clothing,Emaar Square Mall,9/6/2021
C101898,57.0,71.68,2.0,Female,Credit Card,Toys,Istinye Park,10/12/2021
C101904,38.0,10.46,2.0,Female,Debit Card,Food & Beverage,Metropol AVM,3/11/2021
C101908,41.0,23.46,2.0,Female,Debit Card,Souvenir,Zorlu Center,22/01/2022
C101912,59.0,2400.68,4.0,Female,Credit Card,Shoes,Emaar Square Mall,27/07/2021
C101917,32.0,121.98,3.0,Male,Cash,Cosmetics,Kanyon,9/12/2021
C101919,56.0,1200.34,2.0,Female,Credit Card,Shoes,Cevahir AVM,3/6/2021
C101921,62.0,1500.4,5.0,Female,Cash,Clothing,Mall of Istanbul,9/11/2022
C101924,29.0,600.16,2.0,Female,Cash,Clothing,Mall of Istanbul,20/06/2021
C101926,47.0,600.16,2.0,Female,Cash,Clothing,Mall of Istanbul,14/02/2023
C101929,21.0,40.66,1.0,Female,Credit Card,Cosmetics,Mall of Istanbul,20/02/2022
C101932,27.0,179.2,5.0,Female,Credit Card,Toys,Istinye Park,21/07/2021
C101939,52.0,179.2,5.0,Female,Credit Card,Toys,Metrocity,30/05/2021
C101941,38.0,71.68,2.0,Male,Cash,Toys,Zorlu Center,19/02/2023
C101946,30.0,1200.34,2.0,Male,Cash,Shoes,Zorlu Center,26/03/2021
C101947,40.0,3000.85,5.0,Male,Cash,Shoes,Metrocity,23/12/2022
C101949,44.0,203.3,5.0,Male,Cash,Cosmetics,Kanyon,31/05/2022
C101953,46.0,179.2,5.0,Female,Debit Card,Toys,Mall of Istanbul,28/04/2022
C101956,27.0,11.73,1.0,Female,Cash,Souvenir,Mall of Istanbul,25/02/2021
C101957,34.0,179.2,5.0,Female,Cash,Toys,Mall of Istanbul,2/11/2021
C101958,18.0,900.24,3.0,Female,Credit Card,Clothing,Kanyon,16/03/2021
C101961,37.0,107.52,3.0,Female,Cash,Toys,Kanyon,6/1/2023
C101965,58.0,58.65,5.0,Female,Credit Card,Souvenir,Metropol AVM,27/02/2023
C101967,19.0,179.2,5.0,Female,Cash,Toys,Forum Istanbul,18/11/2022
C101970,67.0,40.66,1.0,Female,Cash,Cosmetics,Kanyon,28/12/2022
C101989,63.0,11.73,1.0,Female,Cash,Souvenir,Istinye Park,24/01/2022
C101991,66.0,1500.4,5.0,Female,Credit Card,Clothing,Metropol AVM,11/5/2021
C101995,24.0,900.24,3.0,Female,Cash,Clothing,Mall of Istanbul,23/12/2021
C101996,55.0,4200.0,4.0,Male,Cash,Technology,Viaport Outlet,18/10/2021
C102001,37.0,40.66,1.0,Female,Credit Card,Cosmetics,Mall of Istanbul,4/2/2021
C102005,63.0,5.23,1.0,Female,Cash,Food & Beverage,Emaar Square Mall,26/03/2022
C102006,64.0,71.68,2.0,Male,Cash,Toys,Viaport Outlet,2/5/2021
C102007,30.0,121.98,3.0,Female,Credit Card,Cosmetics,Kanyon,6/11/2022
C102008,50.0,900.24,3.0,Male,Cash,Clothing,Forum Istanbul,7/1/2022
C102009,56.0,4200.0,4.0,Female,Credit Card,Technology,Istinye Park,22/05/2021
C102010,31.0,300.08,1.0,Male,Credit Card,Clothing,Istinye Park,25/02/2023
C102015,66.0,600.16,2.0,Male,Cash,Clothing,Metrocity,1/4/2022
C102021,36.0,203.3,5.0,Female,Credit Card,Cosmetics,Kanyon,11/1/2023
C102024,46.0,60.6,4.0,Female,Debit Card,Books,Emaar Square Mall,4/7/2022
C102029,29.0,40.66,1.0,Female,Credit Card,Cosmetics,Forum Istanbul,7/6/2021
C102030,60.0,11.73,1.0,Male,Cash,Souvenir,Mall of Istanbul,10/1/2022
C102033,38.0,75.75,5.0,Male,Cash,Books,Mall of Istanbul,1/9/2021
C102037,37.0,15.69,3.0,Female,Cash,Food & Beverage,Viaport Outlet,22/04/2021
C102043,27.0,1200.32,4.0,Female,Credit Card,Clothing,Kanyon,4/2/2023
C102047,38.0,600.16,2.0,Female,Debit Card,Clothing,Emaar Square Mall,28/03/2021
C102058,28.0,45.45,3.0,Male,Cash,Books,Istinye Park,27/05/2022
C102060,68.0,1200.32,4.0,Male,Debit Card,Clothing,Viaport Outlet,6/1/2022
C102061,48.0,26.15,5.0,Male,Cash,Food & Beverage,Mall of Istanbul,1/10/2021
C102062,57.0,58.65,5.0,Female,Cash,Souvenir,Zorlu Center,8/1/2021
C102063,60.0,30.3,2.0,Female,Cash,Books,Mall of Istanbul,13/12/2021
C102064,43.0,15.69,3.0,Male,Credit Card,Food & Beverage,Kanyon,29/11/2021
